kills,deaths,assists,dragonKills,riftHeraldKills,baronKills,win,teamid
1,6,5,0,1,0,0,200
1,7,6,3,0,1,0,200
3,4,6,0,0,0,0,200
3,2,10,0,0,0,1,200
7,5,11,0,2,0,1,200
6,5,3,0,2,0,1,200
2,3,10,0,1,0,1,200
6,1,7,0,0,0,1,200
4,7,6,2,0,0,0,200
4,9,5,3,0,1,0,200
3,4,8,0,1,0,0,200
4,7,7,0,0,0,0,200
4,3,2,3,0,1,0,200
6,8,9,0,0,0,0,200
14,7,7,2,1,0,0,200
1,8,20,3,1,0,0,200
7,5,9,2,1,0,0,200
5,11,10,2,0,1,0,200
2,6,2,3,1,2,0,200
3,5,0,2,0,0,0,200
4,5,0,0,1,0,0,200
2,7,4,4,2,2,0,200
0,7,6,0,2,0,0,200
2,9,8,4,1,1,0,200
11,10,2,2,1,1,0,200
3,8,3,4,1,2,0,200
2,9,7,2,0,0,0,200
5,10,1,2,0,3,0,200
0,3,4,1,2,0,0,200
2,2,1,3,0,1,0,200
1,4,3,1,2,1,0,200
3,5,1,2,1,0,0,200
0,3,0,2,1,0,0,200
0,5,5,3,1,2,0,200
2,6,2,0,0,0,0,200
4,3,4,4,2,3,0,200
4,5,3,4,1,1,0,200
0,5,1,2,2,1,0,200
5,0,8,1,1,3,1,200
3,5,13,2,0,0,1,200
6,3,11,1,1,0,1,200
3,7,8,2,1,0,1,200
7,0,6,0,1,0,1,200
6,3,8,3,0,0,1,200
9,5,9,1,1,0,1,200
3,2,24,4,2,1,1,200
11,2,5,1,0,0,1,200
16,2,11,2,2,1,1,200
1,9,10,3,2,0,0,200
7,9,8,2,0,0,0,200
16,9,6,0,1,0,0,200
7,11,12,2,0,0,0,200
3,8,11,1,1,0,0,200
1,5,13,2,0,0,0,200
11,5,3,3,2,0,0,200
8,3,12,2,2,0,0,200
2,6,11,2,1,0,0,200
2,8,11,2,0,0,0,200
3,2,7,0,0,0,1,200
2,5,7,4,2,1,1,200
8,4,2,0,1,0,1,200
7,2,4,4,0,1,1,200
0,3,8,2,1,0,1,200
4,7,14,2,2,0,0,200
4,6,12,1,0,0,0,200
4,7,13,1,2,1,0,200
6,10,6,2,0,0,0,200
8,5,7,0,1,0,0,200
3,3,2,4,0,1,0,200
1,7,6,0,1,0,0,200
2,3,0,4,2,1,0,200
0,9,3,2,1,0,0,200
4,7,0,0,0,0,0,200
12,3,9,2,0,2,1,200
0,4,14,0,1,0,1,200
5,3,4,1,0,0,1,200
7,4,9,0,0,0,1,200
8,5,12,1,0,0,1,200
3,4,5,2,1,1,0,200
4,9,3,0,0,0,0,200
3,7,4,2,0,1,0,200
1,5,3,2,0,0,0,200
5,3,2,1,1,0,0,200
3,7,8,3,1,1,0,200
4,3,10,3,1,0,0,200
1,6,0,3,1,0,0,200
6,5,7,1,1,0,0,200
2,4,4,2,2,1,0,200
5,9,3,1,0,0,0,200
10,10,8,4,1,0,0,200
7,12,15,2,2,0,0,200
3,8,15,3,0,1,0,200
7,7,14,3,2,0,0,200
2,8,4,1,1,1,0,200
5,6,1,3,0,1,0,200
2,6,5,0,1,0,0,200
0,4,2,0,2,0,0,200
3,6,6,0,0,0,0,200
5,1,2,0,0,0,1,200
4,1,4,0,0,0,1,200
3,1,5,2,1,0,1,200
1,1,9,0,0,0,1,200
5,2,1,0,0,0,1,200
11,5,17,0,0,0,1,200
5,5,15,0,0,0,1,200
11,5,12,0,0,0,1,200
2,6,25,0,0,0,1,200
13,4,14,0,0,0,1,200
5,7,6,0,0,0,1,200
16,4,8,0,0,0,1,200
1,5,28,0,0,0,1,200
4,4,20,0,0,0,1,200
7,6,10,0,0,0,1,200
4,2,9,0,0,0,1,200
8,3,5,0,0,0,1,200
5,3,7,0,0,0,1,200
2,3,6,0,0,0,1,200
2,3,12,0,0,0,1,200
4,3,5,0,0,0,0,200
3,2,5,0,0,0,0,200
2,4,7,0,0,0,0,200
5,6,8,0,0,0,0,200
5,8,0,0,0,0,0,200
1,4,6,0,0,0,0,200
6,5,7,0,0,0,0,200
5,8,4,0,0,0,0,200
5,10,6,0,0,0,0,200
9,7,6,4,2,2,0,200
3,7,3,2,1,0,0,200
2,11,7,0,0,0,0,200
6,14,4,1,1,0,0,200
5,11,2,0,0,0,0,200
2,11,4,0,0,0,0,200
2,7,2,0,0,0,0,200
3,7,1,0,0,0,0,200
1,4,0,0,0,0,0,200
1,8,0,0,0,0,0,200
0,5,1,0,0,0,0,200
1,6,6,0,0,0,0,200
6,2,1,0,0,0,0,200
3,5,6,0,0,0,0,200
2,6,5,0,0,0,0,200
1,5,1,0,0,0,0,200
4,6,6,0,0,0,1,200
7,4,6,0,0,0,1,200
5,2,13,0,0,0,1,200
6,1,2,0,0,0,1,200
0,3,13,0,0,0,1,200
8,4,14,0,0,0,1,200
8,3,8,0,0,0,1,200
1,1,13,0,0,0,1,200
11,5,10,0,0,0,1,200
3,4,7,1,0,0,1,200
10,4,7,2,1,1,1,200
9,1,5,3,1,1,1,200
7,0,3,0,0,0,1,200
1,1,5,0,0,0,1,200
5,2,14,0,0,0,1,200
8,4,3,0,0,0,1,200
2,3,10,0,0,0,1,200
2,5,8,0,0,0,1,200
14,1,4,0,0,0,1,200
1,2,12,0,0,0,1,200
3,10,8,0,0,0,0,200
6,6,3,0,0,0,0,200
5,10,6,0,0,0,0,200
2,12,5,0,0,0,0,200
3,8,7,0,0,0,0,200
0,6,5,0,0,0,0,200
2,5,1,0,0,0,0,200
2,7,1,0,0,0,0,200
1,5,2,0,0,0,0,200
5,6,1,2,1,1,0,200
10,1,9,3,1,1,1,200
5,3,9,2,0,0,1,200
4,2,18,0,0,0,1,200
9,0,9,0,0,0,1,200
6,5,7,2,1,1,1,200
11,9,6,0,0,0,0,200
4,10,16,0,0,0,0,200
6,6,10,0,0,0,0,200
0,10,11,0,0,0,0,200
13,4,5,0,0,0,0,200
4,2,5,0,0,0,1,200
8,4,6,0,0,0,1,200
3,4,20,0,0,0,1,200
7,4,11,1,0,1,1,200
12,2,9,4,0,1,1,200
6,6,6,2,1,2,0,200
1,8,9,2,1,0,0,200
3,7,4,4,0,1,0,200
6,4,6,2,1,1,0,200
5,6,4,4,2,1,0,200
6,6,1,2,1,1,0,200
5,6,4,1,1,0,0,200
1,7,4,0,0,0,0,200
0,4,4,0,0,0,0,200
1,6,5,0,0,0,0,200
3,4,1,2,0,0,0,200
1,6,3,1,1,0,0,200
8,6,3,3,1,0,0,200
2,4,4,3,0,1,0,200
0,7,2,3,0,1,0,200
5,3,12,0,0,0,1,200
13,1,12,0,2,0,1,200
4,3,21,2,1,0,1,200
12,5,12,2,1,0,1,200
3,1,15,4,0,2,1,200
18,8,14,1,0,0,1,200
1,7,28,0,1,0,1,200
4,1,15,0,0,0,1,200
6,4,13,2,2,0,1,200
10,3,15,0,0,0,1,200
5,4,22,0,1,0,1,200
5,7,27,4,1,1,1,200
9,4,12,2,1,1,1,200
8,4,9,2,1,1,1,200
11,6,10,0,0,0,1,200
2,7,14,3,0,0,0,200
15,9,6,0,0,0,0,200
8,8,9,4,2,1,0,200
5,7,13,0,0,0,0,200
1,9,16,3,2,0,0,200
5,2,4,2,1,2,1,200
9,5,7,0,0,0,1,200
1,2,9,0,0,0,1,200
4,1,6,2,0,0,1,200
2,2,6,3,0,0,1,200
3,8,10,2,1,0,0,200
3,6,2,0,1,0,0,200
9,5,6,0,0,0,0,200
0,8,11,2,1,1,0,200
6,4,12,1,1,0,0,200
5,2,4,1,1,0,1,200
1,3,2,1,1,1,1,200
4,0,3,0,0,0,1,200
4,1,7,3,1,1,1,200
4,1,7,0,0,0,1,200
12,6,5,0,0,0,1,200
5,3,6,1,2,1,1,200
2,4,12,2,2,0,1,200
2,13,0,4,1,0,1,200
3,3,4,3,0,0,1,200
0,3,4,3,0,1,0,200
2,4,3,1,1,1,0,200
4,5,0,1,0,0,0,200
0,3,0,1,0,0,0,200
1,3,0,3,1,0,0,200
7,1,6,1,0,0,1,200
7,5,3,0,0,0,1,200
2,4,9,3,2,0,1,200
1,3,14,0,0,0,1,200
4,3,2,4,1,0,1,200
2,3,15,2,0,1,1,200
16,1,5,4,1,1,1,200
6,2,8,3,1,1,1,200
2,0,12,0,0,0,1,200
5,5,12,0,0,0,1,200
14,4,5,4,1,0,1,200
8,4,6,3,0,1,1,200
5,2,18,0,0,0,1,200
2,3,8,2,0,0,1,200
5,3,7,4,1,2,1,200
8,3,6,2,0,0,1,200
8,5,7,2,1,0,1,200
1,3,16,0,0,0,1,200
10,4,9,3,1,0,1,200
4,3,9,1,0,1,1,200
13,5,8,0,0,0,1,200
7,7,10,2,0,1,1,200
5,2,9,3,0,1,1,200
13,6,6,3,0,1,1,200
0,6,21,4,1,0,1,200
5,5,5,3,0,1,0,200
3,5,6,4,0,1,0,200
5,7,4,0,1,0,0,200
1,6,7,2,2,1,0,200
2,7,6,3,0,0,0,200
1,6,8,4,2,1,0,200
3,10,4,1,0,0,0,200
2,3,11,0,1,0,0,200
7,9,6,0,1,0,0,200
7,2,5,3,2,1,0,200
6,2,2,3,1,1,1,200
1,2,10,1,0,0,1,200
1,7,3,3,1,1,1,200
3,6,0,0,1,0,1,200
4,5,2,0,0,0,1,200
0,4,2,1,1,0,0,200
0,3,3,1,0,0,0,200
2,3,1,0,1,0,0,200
4,5,0,2,1,0,0,200
0,5,1,0,0,0,0,200
8,2,6,3,2,1,1,200
7,4,6,1,0,0,1,200
2,3,15,3,2,0,1,200
4,3,11,4,2,1,1,200
1,1,11,0,0,0,1,200
1,0,0,3,1,0,0,200
0,0,0,0,1,1,0,200
0,0,0,0,0,0,0,200
0,0,0,3,1,0,0,200
0,0,1,1,0,0,0,200
2,5,2,2,1,0,0,200
6,6,0,2,0,0,0,200
3,7,9,2,0,0,0,200
5,6,6,2,2,1,0,200
2,6,12,2,2,0,0,200
6,5,7,0,0,0,1,200
16,1,8,1,1,0,1,200
6,0,5,3,0,0,1,200
0,1,17,1,2,1,1,200
3,1,10,0,1,0,1,200
4,6,2,0,2,0,0,200
1,8,4,0,1,0,0,200
4,5,3,1,1,0,0,200
0,3,6,1,1,1,0,200
2,3,1,0,0,0,0,200
2,8,1,0,1,0,0,200
4,8,2,0,1,0,0,200
2,7,5,2,1,0,0,200
2,6,3,2,1,1,0,200
4,10,3,0,0,0,0,200
5,3,3,0,1,0,1,200
20,2,8,2,1,0,1,200
3,5,15,4,0,2,1,200
3,5,12,2,0,0,1,200
4,3,19,0,1,0,1,200
4,4,10,1,1,1,0,200
8,3,4,3,1,1,0,200
0,0,13,1,0,0,0,200
6,8,7,1,0,0,0,200
8,3,7,2,0,2,0,200
5,10,7,2,1,0,0,200
8,5,5,3,0,1,0,200
2,7,12,2,0,0,0,200
2,7,6,1,0,0,0,200
4,8,7,0,1,0,0,200
0,2,3,4,1,0,0,200
0,2,3,3,1,0,0,200
1,8,3,2,1,0,0,200
4,5,2,3,2,1,0,200
2,4,2,0,0,0,0,200
10,5,5,4,0,1,1,200
7,3,7,2,0,0,1,200
11,4,7,2,0,0,1,200
2,4,7,3,0,1,1,200
0,3,5,2,0,0,1,200
8,3,8,1,0,0,1,200
6,1,10,2,1,1,1,200
0,6,7,3,0,2,1,200
14,0,7,2,1,0,1,200
1,4,11,1,0,0,1,200
2,5,5,1,0,1,0,200
1,5,2,2,0,0,0,200
2,3,4,2,1,0,0,200
0,5,3,3,2,2,0,200
5,2,3,2,1,0,0,200
2,3,8,3,0,1,0,200
2,5,13,2,1,0,0,200
10,2,6,0,0,0,0,200
5,1,9,0,0,0,0,200
4,5,5,0,1,1,0,200
5,0,4,0,0,0,1,200
2,1,9,2,1,1,1,200
7,0,1,3,2,0,1,200
1,0,2,2,1,1,1,200
3,0,9,3,1,0,1,200
15,2,6,2,0,0,1,200
3,2,14,3,2,1,1,200
5,8,13,1,0,2,1,200
2,6,10,2,0,0,1,200
3,5,11,3,1,0,1,200
6,7,12,2,0,0,0,200
0,7,16,0,0,0,0,200
9,8,12,4,0,2,0,200
4,8,18,4,2,1,0,200
15,7,9,3,1,1,0,200
12,5,17,0,0,0,1,200
6,2,13,3,0,1,1,200
17,6,16,2,0,0,1,200
3,3,18,1,0,0,1,200
2,5,26,0,0,0,1,200
14,5,9,0,1,0,0,200
2,6,14,0,0,0,0,200
8,7,14,1,0,0,0,200
1,9,10,0,1,0,0,200
6,6,6,0,1,0,0,200
2,6,0,3,2,0,0,200
1,5,4,2,2,0,0,200
1,9,1,0,0,0,0,200
2,4,2,0,1,0,0,200
0,5,0,1,1,0,0,200
3,2,1,2,0,0,1,200
2,0,3,0,0,0,1,200
2,3,4,0,1,0,1,200
4,1,3,3,1,0,1,200
5,1,4,2,1,0,1,200
0,5,0,0,0,0,0,200
2,4,0,2,1,1,0,200
0,3,1,3,2,1,0,200
0,0,2,4,1,1,0,200
0,5,0,4,1,1,0,200
11,7,5,3,0,0,1,200
10,5,12,1,0,0,1,200
3,6,11,2,0,0,1,200
4,11,14,2,1,0,1,200
6,6,12,0,0,0,1,200
8,6,1,0,0,0,0,200
1,5,9,1,0,0,0,200
4,8,6,1,0,0,0,200
0,7,8,0,0,0,0,200
7,8,5,3,1,0,0,200
7,3,13,0,0,0,1,200
5,1,12,0,0,0,1,200
9,4,10,3,0,0,1,200
5,1,18,4,0,2,1,200
6,3,18,2,1,0,1,200
3,5,6,4,1,0,0,200
4,4,6,1,1,0,0,200
4,7,4,1,1,0,0,200
0,6,7,3,0,1,0,200
3,5,7,2,1,0,0,200
1,9,3,3,0,3,0,200
4,7,4,0,0,0,0,200
3,5,1,3,2,0,0,200
1,9,2,4,1,1,0,200
1,3,6,1,0,0,0,200
4,7,8,0,0,0,1,200
10,7,12,0,0,0,1,200
8,2,10,3,0,0,1,200
2,7,14,1,0,0,1,200
6,7,17,3,1,1,1,200
6,9,15,2,1,0,0,200
14,7,15,0,0,0,0,200
2,8,22,3,0,2,0,200
5,11,14,2,0,0,0,200
6,10,10,1,1,1,0,200
11,4,9,2,1,0,1,200
12,12,15,0,0,0,1,200
8,8,24,2,1,0,1,200
4,8,15,3,1,0,1,200
13,9,17,3,1,0,1,200
7,1,19,0,0,0,1,200
9,2,16,0,0,0,1,200
5,1,18,1,0,0,1,200
7,3,16,0,0,0,1,200
8,3,15,2,1,0,1,200
0,4,6,3,1,0,0,200
1,4,5,3,0,0,0,200
1,6,4,1,0,0,0,200
2,6,1,1,1,0,0,200
5,2,2,2,1,1,0,200
11,6,8,2,1,0,1,200
13,3,5,1,0,0,1,200
12,6,13,2,0,1,1,200
3,3,30,1,0,0,1,200
9,5,19,2,0,0,1,200
2,2,1,1,0,0,0,200
0,5,1,2,1,0,0,200
1,2,0,0,0,0,0,200
0,4,1,2,1,0,0,200
0,6,0,2,1,0,0,200
0,6,2,3,0,1,0,200
8,5,2,4,0,1,0,200
0,9,1,5,1,1,0,200
3,5,3,4,1,1,0,200
0,3,2,1,2,0,0,200
9,7,15,2,0,0,1,200
15,3,16,2,0,0,1,200
10,3,20,1,0,0,1,200
3,9,15,1,0,0,1,200
14,5,16,0,1,0,1,200
2,3,0,0,1,0,0,200
1,4,2,2,1,0,0,200
2,2,1,1,0,1,0,200
0,2,0,2,1,0,0,200
0,6,1,1,0,0,0,200
9,7,3,4,0,1,0,200
1,7,17,2,0,0,0,200
4,10,8,0,0,1,0,200
7,7,7,4,0,1,0,200
4,5,10,0,1,0,0,200
0,4,22,2,0,0,0,200
16,6,14,2,2,0,0,200
6,8,11,3,0,1,0,200
7,9,10,2,0,0,0,200
5,8,14,4,1,0,0,200
14,2,7,1,0,0,1,200
6,2,10,0,0,0,1,200
4,3,15,0,0,0,1,200
2,1,17,1,0,0,1,200
5,6,4,2,0,0,1,200
8,4,9,2,1,1,1,200
5,5,19,1,0,0,1,200
10,2,11,2,1,0,1,200
8,3,9,2,0,0,1,200
2,6,8,3,0,1,1,200
0,6,25,0,0,0,0,200
7,8,14,3,2,2,0,200
14,7,11,2,1,0,0,200
11,6,15,0,0,0,0,200
11,7,16,1,1,0,0,200
9,8,9,0,0,0,0,200
15,9,5,2,1,0,0,200
5,8,6,3,0,0,0,200
3,8,14,3,1,0,0,200
7,10,11,1,1,1,0,200
8,4,7,1,0,1,1,200
6,3,3,0,1,0,1,200
4,1,10,0,0,0,1,200
7,2,3,3,1,1,1,200
3,1,15,1,1,0,1,200
15,3,7,0,0,0,1,200
6,3,13,1,0,0,1,200
0,7,23,2,0,0,1,200
6,11,16,3,2,0,1,200
14,7,10,2,0,0,1,200
1,13,16,3,0,0,0,200
8,3,7,0,0,0,0,200
6,13,10,0,0,0,0,200
8,13,7,3,2,1,0,200
14,11,10,1,0,0,0,200
6,4,17,0,0,0,1,200
3,5,23,2,0,0,1,200
9,4,12,0,1,0,1,200
3,5,14,4,0,1,1,200
19,2,10,1,0,1,1,200
11,2,12,1,1,0,1,200
14,6,18,0,1,0,1,200
3,5,20,1,0,0,1,200
17,4,12,0,0,0,1,200
4,3,28,3,0,1,1,200
9,5,4,2,1,0,1,200
1,4,9,0,0,0,1,200
6,7,6,0,0,0,1,200
15,7,4,1,0,0,1,200
4,6,7,1,1,0,1,200
15,2,6,1,1,0,1,200
3,2,14,2,2,0,1,200
5,8,13,2,0,0,1,200
2,6,10,2,1,0,1,200
3,5,11,0,0,0,1,200
4,5,14,1,1,0,1,200
3,12,16,2,0,0,1,200
8,7,10,2,0,0,1,200
11,10,9,4,2,2,1,200
7,6,11,0,0,0,1,200
3,6,2,3,1,0,0,200
0,7,9,2,0,0,0,200
9,4,2,0,0,0,0,200
4,8,4,0,0,0,0,200
4,8,9,0,1,0,0,200
0,6,8,1,0,0,0,200
0,5,10,1,0,0,0,200
6,7,2,2,0,0,0,200
4,6,1,2,1,1,0,200
2,3,5,1,0,0,0,200
3,4,4,0,1,0,1,200
5,1,3,3,0,1,1,200
2,4,8,4,2,1,1,200
2,6,9,2,1,1,1,200
10,0,4,0,0,0,1,200
1,3,8,0,1,0,1,200
6,3,8,2,1,0,1,200
1,1,6,2,1,0,1,200
1,5,14,4,2,1,1,200
18,1,7,0,0,0,1,200
3,4,9,1,0,0,1,200
6,1,3,1,0,0,1,200
2,2,9,1,0,0,1,200
2,1,4,1,0,0,1,200
9,0,3,2,1,0,1,200
11,4,5,0,0,0,1,200
5,4,9,1,0,0,1,200
1,6,17,0,0,0,1,200
9,3,11,3,0,1,1,200
2,6,7,2,1,0,1,200
5,6,7,3,2,0,0,200
1,9,5,3,1,0,0,200
4,4,4,3,1,1,0,200
1,12,5,2,1,1,0,200
4,4,2,0,0,1,0,200
16,6,14,2,1,1,1,200
10,15,15,4,1,1,1,200
21,9,6,4,1,1,1,200
2,11,24,3,0,1,1,200
4,11,14,0,0,0,1,200
12,10,7,1,2,0,1,200
8,3,10,2,0,1,1,200
7,7,10,1,1,0,1,200
5,5,15,0,1,0,1,200
7,2,23,0,0,0,1,200
8,4,9,0,1,0,1,200
5,8,19,0,0,0,1,200
15,8,8,0,0,0,1,200
5,2,10,1,0,0,1,200
3,4,18,3,1,0,1,200
8,9,13,3,0,1,1,200
14,5,12,1,0,1,1,200
0,7,18,0,2,0,1,200
10,5,11,0,0,0,1,200
9,3,11,1,0,0,1,200
3,6,5,1,1,0,0,200
0,6,2,1,1,2,0,200
9,9,4,2,2,1,0,200
6,4,4,1,1,0,0,200
2,3,8,0,0,0,0,200
5,7,5,3,2,0,0,200
1,7,5,1,1,0,0,200
2,5,2,2,0,0,0,200
3,6,5,1,2,1,0,200
5,3,3,1,2,0,0,200
4,6,4,2,1,0,0,200
4,6,4,1,1,0,0,200
0,7,7,4,2,1,0,200
4,10,3,2,2,1,0,200
4,8,5,1,2,0,0,200
9,1,4,3,1,1,1,200
2,2,14,2,0,1,1,200
2,4,5,2,0,1,1,200
9,0,7,3,1,1,1,200
6,0,3,2,0,0,1,200
7,4,5,2,0,0,0,200
3,13,7,2,0,0,0,200
7,4,5,0,0,0,0,200
3,6,10,0,1,0,0,200
1,8,6,2,0,1,0,200
4,7,7,1,0,0,0,200
3,7,8,2,1,1,0,200
5,7,4,3,1,1,0,200
2,6,8,2,0,1,0,200
5,6,4,2,0,1,0,200
3,4,8,1,0,1,1,200
8,5,8,3,0,0,1,200
9,7,11,3,2,1,1,200
12,3,9,1,0,0,1,200
1,6,16,2,1,0,1,200
3,11,8,2,2,1,0,200
7,6,10,0,0,0,0,200
6,8,8,2,0,2,0,200
5,9,4,3,1,0,0,200
1,10,12,1,0,0,0,200
15,3,8,1,2,0,1,200
5,4,5,3,0,1,1,200
11,1,13,3,0,1,1,200
3,4,19,4,1,2,1,200
3,3,8,4,1,0,1,200
13,2,5,3,2,0,1,200
5,3,3,2,2,1,1,200
2,4,9,0,0,0,1,200
3,3,6,4,0,1,1,200
4,4,4,5,0,1,1,200
2,0,5,3,2,1,1,200
4,5,1,1,0,0,1,200
5,0,1,3,1,0,1,200
2,3,7,0,0,0,1,200
3,0,5,3,1,2,1,200
1,5,5,4,0,1,0,200
8,3,5,3,1,1,0,200
1,7,10,0,0,0,0,200
10,5,8,3,2,1,0,200
1,9,6,2,2,0,0,200
5,2,5,0,0,0,1,200
1,0,8,0,0,0,1,200
4,3,3,1,0,1,1,200
3,0,6,1,0,0,1,200
4,2,5,1,1,0,1,200
6,2,3,2,0,1,1,200
1,4,4,2,2,1,1,200
1,1,5,3,0,1,1,200
8,0,1,4,1,0,1,200
1,1,1,1,1,0,1,200
2,2,14,1,1,0,1,200
5,1,10,1,0,0,1,200
7,0,4,2,2,1,1,200
6,0,7,5,2,1,1,200
2,2,6,3,0,1,1,200
8,5,6,3,2,0,1,200
0,1,22,1,0,0,1,200
10,2,12,4,0,1,1,200
10,5,5,1,1,0,1,200
5,4,13,3,2,2,1,200
2,4,6,3,2,1,1,200
8,0,8,2,2,0,1,200
8,0,10,4,2,1,1,200
7,2,9,3,2,1,1,200
0,1,13,0,0,0,1,200
7,2,7,2,0,0,1,200
0,4,2,0,0,0,1,200
1,2,10,4,1,1,1,200
4,0,4,1,0,1,1,200
9,0,6,2,2,0,1,200
3,5,1,2,2,0,0,200
3,8,7,2,1,0,0,200
6,6,2,3,0,1,0,200
1,8,7,1,0,0,0,200
3,5,3,3,2,1,0,200
2,5,5,3,0,1,0,200
1,12,7,2,1,1,0,200
7,9,4,2,2,0,0,200
5,2,5,2,1,0,0,200
2,7,5,2,1,0,0,200
1,1,10,0,0,0,1,200
5,6,4,3,1,1,1,200
6,4,8,1,2,0,1,200
2,2,15,1,0,0,1,200
6,2,9,1,1,0,1,200
0,5,1,0,0,0,0,200
1,4,3,3,2,0,0,200
1,3,0,1,1,0,0,200
3,5,1,0,1,0,0,200
0,3,2,3,1,1,0,200
5,3,15,2,1,1,1,200
5,3,8,2,1,0,1,200
11,6,5,0,1,0,1,200
5,2,17,3,2,1,1,200
4,1,18,2,0,0,1,200
0,1,1,1,0,0,1,200
1,1,0,2,1,0,1,200
7,0,4,1,1,1,1,200
3,1,4,3,0,2,1,200
4,0,3,1,1,0,1,200
0,1,8,0,0,0,1,200
2,1,6,4,0,1,1,200
2,2,6,3,1,1,1,200
4,0,8,0,0,0,1,200
5,0,4,3,0,0,1,200
3,7,7,3,0,1,0,200
4,5,3,1,0,2,0,200
0,2,4,0,0,0,0,200
6,5,7,2,0,0,0,200
1,8,6,0,0,0,0,200
3,4,10,2,0,1,0,200
7,10,8,1,1,1,0,200
1,11,13,0,0,0,0,200
15,8,1,0,1,0,0,200
0,5,10,3,1,2,0,200
12,3,9,3,1,0,1,200
3,0,11,2,0,0,1,200
3,2,2,2,0,0,1,200
0,2,16,2,2,1,1,200
9,2,14,2,0,0,1,200
4,1,6,0,0,0,1,200
10,0,3,1,0,0,1,200
2,0,0,2,0,1,1,200
3,1,4,4,0,1,1,200
0,2,9,1,0,0,1,200
3,3,12,4,0,2,1,200
2,3,14,1,1,1,1,200
10,2,11,2,1,1,1,200
4,2,13,0,1,0,1,200
9,3,13,1,1,0,1,200
2,7,8,2,0,1,0,200
0,10,3,1,2,0,0,200
3,7,5,1,0,0,0,200
2,4,3,1,0,0,0,200
6,4,3,2,0,0,0,200
5,6,5,0,0,0,1,200
4,2,6,3,1,0,1,200
7,4,3,2,1,0,1,200
6,3,10,1,0,0,1,200
5,2,11,4,1,2,1,200
4,7,28,4,1,3,1,200
4,7,18,3,2,0,1,200
19,4,13,0,0,0,1,200
6,6,11,1,1,0,1,200
12,5,8,2,0,1,1,200
