teamId,win,firstBlood,firstTower,firstInhibitor,firstBaron,firstDragon,firstRiftHerald,towerKills,inhibitorKills,baronKills,dragonKills,riftHeraldKills,gameDuration
100,Fail,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,1,0,0,3,0,2549
100,Fail,TRUE,TRUE,FALSE,TRUE,FALSE,TRUE,5,0,1,2,2,1605
100,Fail,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,8,2,0,4,2,2407
100,Win,FALSE,TRUE,FALSE,TRUE,FALSE,FALSE,5,0,1,2,0,1360
100,Win,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,7,1,0,1,2,1627
100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,2,0,0,2,0,1450
100,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,1,0,0,0,1,1252
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,0,0,1091
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,3,0,0,2,1,2049
100,Win,TRUE,TRUE,TRUE,FALSE,TRUE,TRUE,9,1,0,3,1,1440
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,6,2,1,3,0,2886
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,0,0,0,0,1,1644
100,Fail,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,1,0,0,1,0,1605
100,Fail,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,6,0,0,4,1,2195
100,Win,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,6,0,0,1,2,1338
100,Win,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,8,1,1,3,0,1512
100,Win,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE,11,3,2,3,1,1987
100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,0,0,0,1,0,891
100,Win,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,8,2,1,1,2,1531
100,Win,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,8,1,0,3,1,1451
100,Fail,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,4,0,1,0,0,1694
100,Win,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,10,3,1,3,2,1509
100,Fail,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,3,0,0,2,0,1836
